dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,3,0,596,0,0,0,0,0,0,0,0.005008347245409015,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,601,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,1,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0.0016666666666666668
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,2,0,596,0,0,0,0,0,0,0,0.0033444816053511705,0
0,0,1,0,600,0,0,0,0,0,0,0,0.0016638935108153079,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,2,1,597,0,1,0,0,0,0,0,0.004991680532445923,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,3,0,598,0,0,0,0,0,0,0,0.004991680532445923,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,597,0,0,0,0,0,0,0,0.00333889816360601,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,599,0,0,0,0,0,0,0,0.0033277870216306157,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,1,0,0,600,0,0,0,0,0,0,0,0,0.0016666666666666668
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,0,0,599,0,1,0,0,0,0,0,0,0
0,0,2,0,597,0,0,0,0,0,0,0,0.00333889816360601,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,1,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,2,0,597,0,0,0,0,0,0,0,0.00333889816360601,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
"x"
0,0.04,0.44,0.02,599.12,0,0.06,0,0,0,0,0,0.00076691819607216,6.66666666666667e-05
