dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
541,0,539,0,61,0,0,0,0,0,0,0,0.8983333333333333,0.9016666666666666
545,0,546,1,58,0,0,0,0,0,0,0,0.9041322314049587,0.9008264462809917
543,0,541,0,60,0,0,0,0,0,0,0,0.9001663893510815,0.9034941763727121
540,0,539,0,60,0,0,0,0,0,0,0,0.8998330550918197,0.9015025041736227
540,0,538,0,59,0,0,0,0,0,0,0,0.9011725293132329,0.9045226130653267
540,0,542,0,58,0,0,0,0,0,0,0,0.9033333333333333,0.9
542,0,542,0,60,0,0,0,0,0,0,0,0.9003322259136213,0.9003322259136213
541,0,540,0,60,0,0,0,0,0,0,0,0.9,0.9016666666666666
543,0,542,0,60,0,0,0,0,0,0,0,0.9003322259136213,0.9019933554817275
541,0,542,0,58,0,0,0,0,0,0,0,0.9033333333333333,0.9016666666666666
541,0,539,0,60,0,0,0,0,0,0,0,0.8998330550918197,0.9031719532554258
540,0,540,0,59,0,0,0,0,0,0,0,0.9015025041736227,0.9015025041736227
544,0,542,0,60,0,0,0,0,0,0,0,0.9003322259136213,0.9036544850498339
539,0,539,0,60,0,0,0,0,0,0,0,0.8998330550918197,0.8998330550918197
545,0,542,0,60,0,0,0,0,0,0,0,0.9003322259136213,0.9053156146179402
543,0,545,0,57,0,0,0,0,0,0,0,0.9053156146179402,0.9019933554817275
544,0,543,0,61,0,0,0,0,0,0,0,0.8990066225165563,0.9006622516556292
544,0,544,0,59,0,0,0,0,0,0,0,0.9021558872305141,0.9021558872305141
544,0,543,0,60,0,0,0,0,0,0,0,0.900497512437811,0.9021558872305141
544,0,543,0,61,0,0,0,0,0,0,0,0.8990066225165563,0.9006622516556292
543,0,544,0,59,0,0,0,0,0,0,0,0.9021558872305141,0.900497512437811
541,0,541,0,59,0,0,0,0,0,0,0,0.9016666666666666,0.9016666666666666
544,0,542,0,61,0,0,0,0,0,0,0,0.8988391376451078,0.9021558872305141
545,0,543,0,60,0,0,0,0,0,0,0,0.900497512437811,0.9038142620232172
544,0,544,0,58,0,0,0,0,0,0,0,0.9036544850498339,0.9036544850498339
540,1,541,0,60,0,0,0,0,0,0,0,0.9001663893510815,0.9001663893510815
544,0,542,0,61,0,0,0,0,0,0,0,0.8988391376451078,0.9021558872305141
540,0,538,0,61,0,0,0,0,0,0,0,0.8981636060100167,0.9015025041736227
541,0,541,0,58,0,0,0,0,0,0,0,0.9031719532554258,0.9031719532554258
539,0,540,0,58,0,0,0,0,0,0,0,0.903010033444816,0.9013377926421404
544,0,542,0,61,0,0,0,0,0,0,0,0.8988391376451078,0.9021558872305141
540,0,540,0,61,0,0,0,0,0,0,0,0.8985024958402662,0.8985024958402662
541,1,540,0,61,0,0,0,0,0,0,0,0.8985024958402662,0.9018302828618968
540,0,540,0,59,0,0,0,0,0,0,0,0.9015025041736227,0.9015025041736227
539,0,539,0,60,0,0,0,0,0,0,0,0.8998330550918197,0.8998330550918197
544,0,541,0,61,0,0,0,0,0,0,0,0.8986710963455149,0.9036544850498339
544,0,543,0,60,0,0,0,0,0,0,0,0.900497512437811,0.9021558872305141
544,0,546,0,59,0,0,0,0,0,0,0,0.9024793388429752,0.8991735537190083
539,0,538,0,62,0,0,0,0,0,0,0,0.8966666666666666,0.8983333333333333
544,0,542,0,61,0,0,0,0,0,0,0,0.8988391376451078,0.9021558872305141
539,0,538,1,58,0,0,0,0,0,0,0,0.9028475711892797,0.9028475711892797
542,1,542,0,60,0,0,0,0,0,0,0,0.9003322259136213,0.9019933554817275
544,0,542,0,60,0,0,0,0,0,0,0,0.9003322259136213,0.9036544850498339
541,0,539,1,61,0,0,0,0,0,0,0,0.8985024958402662,0.9001663893510815
541,0,541,0,61,0,0,0,0,0,0,0,0.8986710963455149,0.8986710963455149
541,0,545,0,55,0,0,0,0,0,0,0,0.9083333333333333,0.9016666666666666
541,0,538,0,61,0,0,0,0,0,0,0,0.8981636060100167,0.9031719532554258
542,1,541,0,60,0,0,0,0,0,0,0,0.9001663893510815,0.9034941763727121
539,0,539,0,60,0,0,0,0,0,0,0,0.8998330550918197,0.8998330550918197
544,0,544,0,60,0,0,0,0,0,0,0,0.9006622516556292,0.9006622516556292
543,0,542,0,60,0,0,0,0,0,0,0,0.9003322259136213,0.9019933554817275
"x"
541.91,0.06,541.23,0.09,59.73,0,0,0,0,0,0,0,0.900624734424524,0.901705607948312
